Key,Target Language,Text,Status,Response
2c4c9a24,wolof,Nataal bii ab yére la boo xam ni ñaari xeeti yére la yére bii yére tubaab la waaye yére bii yére Wolof la muy ay sëmiis sëmiis yoo xam ni ni ko waa Tugal ame noon la ko waa Afrig tamit di defare di defar booy xool sax dinga xam ne niñ ko defare ci Afrig moo gën a rafet gën a méngoo ak jamono waaye bii nga xam ni nag dañ koo jéggaani moom mel na ni Jiin la bu dee bii nag nga xam ni mooy bi saa-afrig yi moom yére bu nooy la bii nga xam ni moom lañ ko njamale it legoos lay nurool walla waksi bu dee bii ci wàllu càmmooñam moom ab Jiin la ci Jiin lañ ko liggéeye.,Approved,3319: 870
1ff31603,wolof,Ñeenteelu ndéggat gi ngeen ma yónnee nataal bi gis naa ci ab sareet sareetu mbaam boo xam ne ñaari mbaam lañ takk ci kanam sareet bi it genn jigéen moo nekk ci kaw goo xam ne ab tiset bu xonq la sol ba pare dafa musóoru musóor goo xam ni dafa mel ni lu xonq la lu àndak lu bula doom ji dafa mel ni it mi ngi mu teg ci kawam dafa mel ni da koy nàmpal waaye daal en tout cas mi ngi mu teg ci kawam mu gàddu doom ji it mi ngi sol mbaxana mu xonq moo xam ni mbaxana mu xonq la te it am lu soon mbaxana mu xonq te it am lu soon soxna yi soxna si mi ngi woddoo sér boo xam ni dafa bari ay couleur am na couleur bu bula am na couleur bu soon am couleur bu vert waaw ndaw si dafa mel ni dafa sol ay dàlli carax mi ngi ci kaw saret bi saret bi it dafa àndak ay bagaas paska gis naa ci ab suwo bu bula ak ab matelas ak lu mel ne ay bagaas daal bagaasi kër la daal  xam naa te fi mu nekke it ab àll la gis naa fi it ca fale ay garab ay garab yu bari gis ci it ab tabax boo xam ni ab tabax bu ñuy bëgg a tàmbali la ci wetu saret bi ab ab tabax la boo xam ni dañ koo wërale rekk ab miir xam naa tabax buy door a tàmbali la.,Approved,2365: 2242
3b48bf18,wolof,Nataal bii mi ngi wax wane ay jigéen... Bokk ci jigéen ñi nga xam ne ñu xarala lañ lanu doon ci biir Senegaal tay yëngu ci wàllu xarala yi yi yi deme ni ki ràbbu ndax ci seen wet ñi ngi ci teg ay jum jumtukaay yu ñu ràbbe ñu di ko tudde doo... yeen ñi dégg wolof doo te itam nekkaat na ci seen wet ba tey ñax miñ koy ràbbe te mu tuddu njorox njorox la tudd ak wëñ yiñ koy ràbbe ñii nii nag kenn ki mi ngi toog uuf doomam moom ki ci wetam moom mi ngi toog sol lu xonq làmboo kol gu mboq musóoroo itam musóor gu xonq ki ci keneen ki ci wetam mi ngi sol lu baxa làmboo itam ag kol gu meem musóoroo itam musóor gu baxa am tuuti lu weex.,Approved,2585: 1966
b459f534,wolof,"Maa ngi gis ne, ag kër la goo xam ne, manaam góor gee fay nekk ak soxna si ak ku mel ni seen doom ak seenug sët. Gis naa ne nag, ci suufu garab gi, ci lañ toog di xéewalu. Ñu ngi tiim ci benn bool boo xam ni dañoo bokk di lekk. Góor gi yor na kuddu, waaye soxna si loxoom lay lekke. Soxna si ci des it loxoom lay lekke, tiim na palaat bu ndaw. Ñu ngi toog ci basaŋ boo xam ne, ndiru na basaŋub mbarax waaye dafa mel ni du ko, lalu ci suuf. Ta it gis naa ci wet ga xale bi it, mel ni loxoom lay lekkee it. Lekee ci bool boo xam ni, bool bu xaw a yàgge la. Bool bi daa am ay façon couleurs yu wuute. Te seen ginnaaw it gis naa fa ag liiñ ñu wekk ci ay yére. Gis naa ni ag taba a ngi seen wet, seen wetu néeg. Gis naa ni ag tabax a ngi fi. Sox na si nag mu ngi muuru, muuraay goo xam ni dafa mel ni lu wertë ak lu weex ak lu... Lu, lu, lu bëla. Gis naa ni am na bitéel bu nekk ci wetam, bitéel bu mag. Soxna si ci desit daa sol yére boo xam ni, dafa mel ni lu soon am ay tëpp-tëpp yu ñuul, wala yu sokolaa. Mu kaalawoo kaala goo xam ne dafa weex. Góor gi nag, mu ngi sol yére bu bëla am ab sikim gu xaw a mag. Takk nab montre ci loxo bi, waaye nag gis naa ni, soxna su ndaw si, xale nu ndaw bi, mu ngi sol yére bu weex. Waaye dafa léttu léttu yu ñu naan ay maab.",New,2655: 2027
0c117e79,wolof,Maa ngi gis ne ag kër la goo xam ne maanaam góor gee fa nekk ak soxna si ak ku mel ni seen doom ak seenub sët gis naa ni nag ci suufu garab gi ci lañ toog di xéewlu ñi ngi tiim ci benn bool boo xam ni dañoo bokk di lekk góor gi yor na kuddu waaye soxna si loxoom lay lekke soxna si ci des tamit loxoom lay lekk tiim na ci bool bu ndaw ñi ngi toog ci basaŋ goo xam ni niru na basaŋug barax waaye dafa mel ni du ko ñu lal ko ci suuf gis naa ci wet ga xale bi it dafa mel ni loxoom lay lekke it ñuy lekk ci bool boo bool bu xaw a yàgg la bool bi it daa am ay façon couleur yu wuute. Te seen gannaaw it gis naa fa ag liiñ ñu wékk ci ay yére gis naa ni ab tabax a ngi seen wet  seen wetu néeg ab tabax a ngi fi soxna si nag mi ngi muuru muuraay goo xam ni dafa mel ni lu wert ak lu weex ak lu lu lu bula gis naa ni am na bitéel bu ne ci wetam bitéel bu mag soxna si ci des it daa sol yére boo xam ni dafa mel ni lu soon am ay tup-tup yu ñuul walla yu chocolat mu kaalawoo kaala goo xam ne dafa weex. Góor gi nag mi ngi sol yére yi bula am ab sikkim bu xaw a mag takk nab montre ci loxo bi waaye nag gis naa ne soxna su ndaw si it xale bu ndaw bi mi ngi sol yére bu weex waaye dafa létt létt létt yuñ naan ay maab.,Approved,2655: 2027
ac409476,wolof,"Ndéggat li ma jot, mel na ni ab nataal la boo xam ne, maa ngi his benn waay ju xaw a dëgër ju ci ne. Day ñetti nataal yu ñu boole ci benn nataal.",New,2647: 1420
3edd46bc,wolof,"Ndéggat li ma jot, gis naa ni ab naataal la boo xam ni ag ndaamar moo ci nekk. Ndaamar gi nag ndiru na ndaamar goo xam ni, day tuxal ay nit yu bari ñoo xamanta ni nii  ay aji- tukki la ñuy doon. mu mel ni du réew mi nga xamanatane nii mooy sunu réew mi ñu nekk di réewum Senegaal. rééewum Tógoo la Ndaamar gi nekkee. am na ci kaw it ay yóbbu yoo xamanta ne ñoo ngi ci kaw ñu man koo tuddee bagaas. am ci benn jëmmu doomi-aadama boo xamantane mu nga ca kaw moom tam it, di def li nga xamantane nii mooy waajal bagaas yi ngir man a leen a yeew wala takk leen ci kaw, ba bu ndamar gi di daw duñu man a naaw. ci ginaaw ndaamar gi, gis naa fi beneen ndaamar gu bëla, goo xamantane moom it ñoo ndiroo ag xeet. melokaanam moom dafa bëlëñoo bokk it li ñuy liggéey ak li ñuy def. ci seen diggante séen naa fa ay saaku, ak lu mel ni ab butéel boo xamanta ni moom it mélokaanam dafa mboq. li leen wër ñoo ñaar ñëpp nag, ñoom ñëpp, li leen wër mooy ay garab. garab yoo xamantane nii, seen melokaan dafa wertë. am ci garab woo xamantani nii man nañoo jàpp ne garabu tàndarma la; ndax ci melokaan. gis nañ ni it, ci kaw ndaamar gi ñuy njëkk jot, am na ku nekk ca ganaaw koo xamanta ni nii mu nga sol loo xamantane daa xonq. yéreem ba it, melokaanam bu weex la yor mba  bu sokolaa? man it, xam naa ni,mook ki nga xamantane moo nekk ci kaw, ñoo bokk li ñuy liggéey ci kaw. maanaam takk bagaas yi  ba bu ndaamar bi di daw, duñu naaw. waa.....",New,2647: 2245
e1ebea3a,wolof,"lii de, cere la ak ñeex. gis naa ci itam ay légumes. gis naa ne cere ji ñung ko def ci benn boolu dénk, bool boo xam ne ci dénk lañ ko defaree.",New,2755: 126
f44b9ec2,wolof,"waaw kii de,ëe, Sëñ Abdu Aziz lë. gis naa ci moom ëe, mu ngi takk ay weer. ëe, gis naa itam ne,ëe, mu ngi sol mbaxana mu xonq. ëewaaw",New,2773: 213
ec07beeb,wolof,"aa!  lii de de moom sooy soutenir lañ la koy jox. nga yor sa lii nii, nu mu ttuddu? ak kii bi, chapeau biñ lay tegal soo souteniiree ba pare nag. mu ngi noonu. képp kuy élève ñaan na loolu nag!",New,695: 637
2ed193c6,wolof,"aa La- joor a ngi de, Ngoone Latiir Jóob! aa mais envoyer woon nañ ma ko ba ma tontu si ba pare. mais jàmbaar jaa ngi nii, gor gi! Lat-Joor Jóob Ngoone Latiir Jóob! daa bañ, bañ, bañ, bañ ba xëw dee! Ndeysaan",New,695: 1879
93ebc543,wolof,"aa xolal, mêm si montagne bi gaa yi dañ fay dëkk! lii c'est de l'art! lii dafa rafet! lii moo rafet. xaw ma ban dëkk la mais fii bëgg naa faa dem xooli ko quoi",New,695: 1122
70204594,wolof,"waaw lii soo ko gisee, lii manaam mooy pharmacie traditionnelle. lii dañ siy jaay ay suróo, di ci jaay ay comprimé ay puudër yuy faj. ay neb-neb, ay ndoxum-siti lépp.",New,695: 436
d27a2f5b,wolof,"lii de ag jollosu la. lii de ag jollosu la. lale may séen ci biir nag ,kii di ko wàccee nee, ag jëfekaay la gu ñuy wax Watsap. jëfekaay la bu am solo goo xam ni dees koy jëfandikoo ci yu baree bari. ta it dey yombal dem bi ak dikk bi ci wàllum jokkalante. ndax man naa toog fii di jokkook koo xam ne mu nga ba bitim réew, ñuy gisanteek yëpp te du jar may jóge fi ma toog.",New,198: 1386
5ed2e7b0,wolof,"Lii de ab nataal la bob... nit ku taxaw la. nit ki nag solut ay yére. waaye ci kaw jimbox bi, ci ndigg li, mu ngi takk ab fer benn fer. ci tànk bi it, takk na fa lu mel noonu. waaye fi tolook fi kanam gi mu ngi ci takk ab kaala, fass ko ci genn wet gi.",New,2522: 782
6fb36967,wolof,"lii daal, am taax la mu gudd mu weex. bari lool ay ubbi féexal. ci kaw, juróom benni ubbi-féexal feeñ na fi. ci suuf, juróom benni ubbi-féexal feeñ na fi. ñu lal laltu bu xonq, ay nit yu sol lu xonq séq ko. waaw noo ngi ziyaar. yaang ci jàmm?",New,2063: 1250
e8209ada,wolof,"lii de ab  nataal la bob, dey mel ni benn tabax bu mag, bu kawe, moo tiim aw yoon. yoon wi nag am na ay potu làmp, am nit yuy jaabante. mu mel ni da ñuy dem ak a dikk. am na it ñoo xam ni ñu ngi... ñetti nit, ñu toog jàkkaarlook yoon wi",New,2522: 354
e6a31079,wolof,"Bii nataal la boo xam ni dañ lay won dëkki Afrig yi ni ekool yi mel. Ba tay Boo demee ci réewi taax yi am na ci kalaas yoo xam ni nii la mel. Dan ko wërële ay sàkket, wut benn tablo teg foofu ngir eleew yi di ci mën di jàng. Ndax amuñu moye yoo xam ni, maanaam amuñu doole joo xam ni xalis boo xam ni mën naa tax ñu tabax kalaas bi ba mu mucc-ayib, walla defar ko ba mu mel ne kalaas yu kowe yi. Amuñu boobu doole. Moo waral ñu wut ay sàkket miire ka noonu, teg tablo di ci jàngale xam-xam. Ndax Li ci xel mi rek moo am solo, xale yi di mën di jàng normaal. Ndax boo xoolee nataal bi nekku ñu ci kondisiyoŋ yu baax, yaa ngi gis naaj bi di tàmpe ci séen kow. Doy na waar.",Approved,2208: 2096
5196fad1,wolof,"Nataalu juróom-benn-fukkeel bi, maa ngi ci gis ay nit yoo xam ni dañoo mel ni ñu yor ay peel. Dañuy bay, Li ñuy bay dafa mel ni ceeb la. Am na ci koo xam ni mi ngi sol tubéy ju bula, takk ceen gu weex. Am na ci koo xam ne mi ngi sol siletlmaa bu ñuul ak tubéy ju ñuul. Am na ci koo xam ni mi ngi sol tubéy ju xonq, am lu ñuul, am lu weex. Am na ci koo xam ni moom li mu sol dafa mel ni du tubéy waaye dafa ñuul, am na lu mel ni ceeb gu lu takk ci baat bi. Am na beneen ñi bu nekk ci séen ginaaw nale, am na itam ku nekk nee ci ginaaw mel ni xale. Fii ñuy baye nag ci àll la, àll bi dafa niru xur ndax mi ngi am ndox.",Approved,3583: 1940
d1778447,wolof,Lii nag ab tëli la si tëli bu xaw a nekk cib àll la boo xam ne wet gi sax dafa mel ne ab rã-rã la waaye am na oto buy sëf bu mag liñ wax kom kamiyoŋ muy oto bu mag di jaar ci kaw tali bi . Am na nag ay garab yu bëri yu nekk ci peggam. Kon daal lim may niru mooy ab àll la.,Approved,3448: 2143
98a22d0c,wolof,"Ndéggat gii ngeen ma yónnee mooy ndéggatu fukkeel beek juróom-ñaar. Maa ngi ci gis benn oto Boo xam ne otot bu mag. Oto bu mag la. Mel na ni sax ay nit ñoo gi ci biir, ba dafa fees. Oto bi dañ ko pentur pentur bu Bula ak bu weex ak bu soon, waaw. Ci kanamu oto bi gis naa ci benn moto boo xam ni ñaari nit ñoo ci yéeg. Moto bi ku góor moo koy dawal takk ay weer waaye ci ginnaaw ku jigéen mi Fa nekk, Sol tubéy ju ñuul ak mbubb lu ñuul. Gis naa it ca wet gee beneen oto bu ndaw boo xam ni pentur bu ñuul nañ ko penture ak pentur boo xam ni dafa soon. Gis naa itam ay garab yoo xam ni ña nga nale ci ginnaaw. Gis naa itam ay nit taxawe nale. Gis naa itam ab tablo mu mel ni dañ Ciy pubilisite. Gis naa itam ñaari potu làmm yu gudd ci foto bi. Gis naa itam kër gu weex gu taaru dend ak kër gu soon gu taaru.",Approved,2365: 2248
b268811e,wolof,"Lii nag mi ngi nekk ab laaxu bisaab lanu koy wax bu am ndawal . Am na sax aw xaru limon wun teg ci ndab li ak benn kaani bu ñu samp muy kaani bu soon, ak xobu naanaa bun teg ci kow mbaxal mi, ci kow laaxu caaxaan bi sax.",Approved,3448: 129
7e78ad71,wolof,"Waaw lii nataal bii , ëe... Ab batimaa la, tabax bu mag -a-mag-a-mag . Tabax bi nag dan ko màndargaale lu mboq ak lu weex . Am na tabax yu weex yu nekk ca ginnaawam. Am na ñaari nit yu ma gis fii ci bunt, bunt bi, ci bunt bi ci ëe... Fi ""fleur"" a yi nekk ñu taxaw, ay ""fleur"" a ne ci bunt bi.",Approved,2848: 1031
0e910be3,wolof,"Nataal bii de ay nit ñoo ci nekk , ñetti nit ñu taxaw nii gën maa jege. Kenn ki mu ngi sol ab yére bu ñuul bu am kol gu weex ak xol gu xonq,  mi ngi taxaw di ree daldi takk ay weer. Bob bi nag dafa leel. Keneen ki mi ngi ci ginnaawam, bët yi,. Kanam gi rekk mooy feeñ. Keneen ki aj jigéen la mu ngi taxaw sol ab yére bu doomu-taal daldi gàddoo ab kol gu xonq.",Approved,1989: 1524
600b5d69,wolof,"Waaw nataal bii xaw na nirook biir. Nataal bi nag am na biir . Biir lay nirool, ci biir biir bi am na lu si nekk lu mel na ay rëdd-rëdd yu xonq rëdd rëdd yu bula, am na tamit ay tipp-tipp yu baree, baree, baree yu ci nekk yu mel na yu yoloñ, waaw. Ci beneen côté bi moom mu ngi mel ni lu xonq, moom daal biir nu oppeere lay nirool. Nataal bii am na ay tipp-tipp yu weex yu mel ne ay ron. Ñetti ron yu weex am ay tipp-tipp yu mel na cereek soow ñoo nekk ci biir.",Approved,2600: 1621
63a39674,wolof,"Li ñiy wone nii nag dafa nekk alxuraan, alxuraan bu ñu bind. Bind bi nag leerul lool. Alxuraan bu ñu ko waxee li ñu jot a xam mooy ñi gëm islaam ñoo koy jàng waaye nag àddina bindoo na tey noo xam ne ñu si bëeri dañ ko bëgg lool.",Approved,19: 241
fde58d57,wolof,"Nataal bi ma jot maa ngi gis ne ag góor gu mag a ci nekk nga xam ne ab Afrikin la ñu koy wax Séex Anta Jóob mu nekk nit koo xam ne ku am solo la ci réewum senegaal. Gis naa ni  nag mu sol ay verres. Sol lu mel ni veste  boo xam ne dafa xaw a weex. Foto bi nag ci ginnaawam mu ngi mel na nekk na  foo xam ni daal xaw a  am ay yu weex. Waaw mu nekk nit ku am solo ci réew mi dañ ko bàyyi xel lool mu sol ay verres, am na ay mustaas, bakkan bi karawam gi karaw gu ñuul la, bare waaye am Sikkim nag.",Approved,2655: 1896
1fcba4af,wolof,"Nataal bii moom, nataal bi maa gis nag maa ngi gis  ne ab kaas la, ab kaas la boo xam ne kopp daal laa gis Kopp boo xam ne weer la boo xam ne ay kafe la def. Kafe laa fi gis boo xam ne dan ko segg ba pare teg ko noonu. Gis naa yit ay dormi kafe yoo xam ne ñuŋ ko teg ci suuf. Gis naa ci ab taabal , ab palaat boo xam ne daal kii lañ ci teg kaasu kafe, kopp kafe Waaye kafe gi dafa mel ni kafe gu neex la. Kafe gi am na ay furit ci kow. Kafe gu foor lay niru yit.",Approved,3330: 121
83df009c,wolof,"Ñu ngi gis na, na, nataalu katedraal  bu Ndakaaru mu nekk ci palatóo bi nga xam ne nag mooy jàngu bi nga xam ne mooy bi gën a rëy ci Senegaal . Am tamit lu muy tekki lu bëri ci way-gëmu katolig yi.",Approved,549: 184
0e0fe968,wolof,"Ñu ngi gis ci nataal bi as ngóor soo xam ne dafa tiim alxuraan bi, tiim ko yor aluwaam ci beneen wàll gi daldi bind ngir recopier li nga xam ne moom la jotoon a bind, moom, li nga xam ne moom la gis si téere alxuraan, ci aluwaam.",New,549: 624
1cb545f8,wolof,Waaw nataal bii dafay wone ab masin bu ndaw boo xam ni dan cii bind waxtu . Masin bi daa mel ni xool waxtu moo ko tax a jóg. Waayit mënees na ko jifandikoo xéy na ci generen waaw..,New,1242: 1329
a481ff3d,wolof,"Nataal bii nag ay toogu lay wane. Mën nañ ci gis juróom-benni-toggu . Toogu nag bu ci nekk am na ñenti tánk te tànk yi dañoo ""beige"".  Toogu yi dañoo ñuul kon toogu yi ñaari wirgo yooyu la boole muy wirgo wu ñuul, ak wirgo bu beige. Fiñ leen teg nag ""bërëb"" bu Weex la.",New,2834: 1198
0a713705,wolof,Kon lii ngeen ma yónnee dafa mel ne fu àlle la  foo xam ne yitam dañ fay defar lu mel ni ab lu ñuy wax tëli. Waaye nag gis naa ci ne am na ay weñ yu bëri ak jenn jëmm joo xam ne moom mooy doxal mbir yi . Waaye nag fii nag moom dafa niru foo xam ne dañ ko gas bam yaatu di fi gas tëli ndax am na...,New,3448: 364
6590f5cc,wolof,"Ci bii nataal bii gis naa Saajo Maane mu toog noonu ci lalu hopitaux yi , benn lalu opitaal ci fa mu doon futbalee ci CAN bi ""coupe d'Afrque* bi . Keenee ab góol la bokkoon ci biir ""match"" bi di ko seetsi noonu. Mu ngi sol lu xaw a xonq tuuti . Saajo Maane sol mbubb mu ""verte"" sàngoo bennn mbalaan mu weex.",New,1767: 1764
13317dd3,wolof,"Ñu ngi gis si nataal bi ñetti xeetu kaani kaani ""verte"", kaani bu xonq ak kaani boo xam ne kaani gu ""jaune"" la. Ñetti xeetu kaani yoo xam ne kaani yun fonk la si réew mi mooy kaani bu ""verte"" bi diguwaanaa, kaani gu xonq bi ci kaani doom ak kaani, ëe... di kaani bu ""jaune"" bi..",New,549: 35
ee567b10,wolof,"Waaw foto bii nag moom moo ngi wone li ñii tudde kudd , kudd gii nag tudd kii la lekkukaay maanaam nit moo koy tée cib loxoom , ëe... di lekk   boo xoolee gudd gu weex tàll la ci jamono jii nga xam ne yeneen wirgo lay am. Kudd gii moom kudd gu weex tàll la. Mën nañ ko defaree nag armiñoŋ walla nikel.",New,669: 105
7097030f,wolof,"Waaw nataal bi maa ngi gis ci nataal bi ñetti nit . Ñaari dañoo takk ay ay Weer kenn ki tiim ab micro sol, ñaar ñi sol ay yére west keneen ki njëkk ci digg bi sol an mbaxana. Kenn ki tamit daa tàllal loxo.",New,2556: 1456
84f4a730,wolof,"a nataal bii de, gis naa ci ay nit ñu toog. gis naa ci itam ab bool, gis naa ci itam ab mbàttu. gis naa ci itam ag gone gu toog, sol ab yére bu soon",New,2773: 2038
92d427d5,wolof,"waaw lii de, mel na ni ag daqaar la. daqaar gi nag am na xob yu meññ lool yu wertë, mel na ni daqaal gi, daqaar gi, réy naa lool it.ëe... reen yi it wër na ko fu nekk.",New,2822: 1722
67a01e31,wolof,"waaw, nataal bi ngeen ma envoyer dey gis naa ci ab tubaab. waaw. ab tubab bu sol yére yu weex yor ab bant waawaaw daa di yor mbaxana xaw a mel ni ñuy liggéeyloo nii ay nit yu ñuul. waaw. nit ñu ñuul ñi kenn solu ci yére nag. ñoom ñëpp ñu ngi sol ay culottes, di liggéey ci bant yi ak ci ñax yi.",New,2947: 1893
d7049dc2,wolof,"nataal bii ab lal moo ci nekk. lal bi, am na ñaari ñegenaay yuñ ci teg. boo xoolee ci suufu lal bi am na luñ ci lal, moquette la. néeg bi nag, da ñoo ubbi fenêtre bi. mu nga nee ñu ubbi, moo tax dafa leer. keen nekkufi nag moom, waaye ay godaar rekk ñoo fi nekk. ak na ay kamood ci wetu lal bi.",New,2993: 1130
db59580a,wolof,"nataal bii de, luy mel ni sãru waksë moo ci nekk. lu yore wirgo waksë daal kulëru waksë axã! am na ay wirgo yu nekk ci biir wirgo yi tam. ame na wu Mboq, wirgo wu xonq, ame itam wirgo wu bëlë. am na luñ ci deseene lu mel ni sãrub tama daal. wirgo wu bëlë tamit am na ci, waawaw! lu taaru daal, lii daal lu taaru la.",New,2253: 948
13935c2a,wolof,"waa,... lii de, ay nen la yu tollu ci juróom ñaari nen, yu nekk ci suuf. mu doon nen yu weex ak benn cuuj boo xam ni sii, dafa am ay tupp tu yu ñuul ci baat bi. cuuj bi tamit baraam bi mu ngi feeñ. benn ci baaraamam yi mu ngi feeñ.",New,3031: 1649
3a2d1cb9,wolof,"salaam maalekum. lii de ab n...nataal la. nataal bi de, ay poset la, yu ëri couleurs loolu sax de. am na,... am na xonq, am na wertë, weex, bëlë mboq ak weex. xam na lii de war na rafet lool!",New,2617: 897
462403f7,wolof,"waaw ki nekk ci nataal bii, Seex Ànta Jóob la. mung ci sol ay weer. Seex Ànta Jóob nag doon ku yàgg xeexal der bu ñuul, rawatina ci Afrig. bind na ci ay téere yu baree bari",New,1801: 1896
cf2e27c0,wolof,"nataal bi nag benn soxna moo ci toog talal tànkam. tànk yi dañ koo, dañ koo fuddën dañ koo def ay rëdd-rëdd. dañ ko fuddën daal. tànk yi ba ci óomam, waaye egsiwul ci óom yi nag ëxëm! waaw mel na ni, liñ ko defal nii rafet na trop maachallaa...",New,3431: 758
